0,0.18338,0.2616
1,0.28976,0.3157
2,0.33476,0.3564
3,0.36068,0.398
4,0.39702,0.3699
5,0.42182,0.4337
6,0.45508,0.4438
7,0.48018,0.4877
8,0.5006,0.4198
9,0.51122,0.4945
10,0.5231,0.485
11,0.52696,0.4279
12,0.53328,0.5512
13,0.53572,0.5019
14,0.54472,0.4949
15,0.54322,0.4891
16,0.54702,0.5222
17,0.54978,0.5188
18,0.55154,0.4981
19,0.55248,0.5381
20,0.55888,0.4655
21,0.55852,0.5103
22,0.56148,0.5061
23,0.56192,0.5499
24,0.56364,0.5611
25,0.56718,0.4882
26,0.56786,0.5219
27,0.571,0.5206
28,0.57468,0.5433
29,0.57118,0.52
30,0.5739,0.5371
31,0.57704,0.5095
32,0.57888,0.5662
33,0.57506,0.5246
34,0.57736,0.5604
35,0.57782,0.5502
36,0.58008,0.537
37,0.58058,0.5715
38,0.57964,0.5787
39,0.57924,0.5609
40,0.58414,0.5362
41,0.58168,0.5827
42,0.58402,0.5483
43,0.58502,0.5811
44,0.58588,0.5769
45,0.5881,0.5225
46,0.58682,0.5795
47,0.58984,0.4864
48,0.59016,0.5564
49,0.58824,0.5845
50,0.59046,0.5626
51,0.59136,0.5808
52,0.59232,0.5255
53,0.5969,0.5289
54,0.59286,0.5823
55,0.59612,0.5815
56,0.59602,0.5581
57,0.59832,0.5805
58,0.59864,0.5595
59,0.60084,0.5907
60,0.60258,0.602
61,0.59978,0.5426
62,0.6051,0.5956
63,0.60462,0.5821
64,0.60314,0.5905
65,0.60588,0.6057
66,0.60414,0.5857
67,0.60846,0.6161
68,0.6108,0.5777
69,0.6094,0.5969
70,0.61186,0.6081
71,0.6142,0.5693
72,0.61602,0.6011
73,0.6171,0.6213
74,0.6171,0.5701
75,0.61998,0.6182
76,0.62106,0.6242
77,0.62202,0.6262
78,0.62192,0.6236
79,0.6249,0.6387
80,0.62522,0.6077
81,0.62814,0.6401
82,0.6282,0.6367
83,0.627,0.6319
84,0.63132,0.6395
85,0.63256,0.6305
86,0.63364,0.6188
87,0.6349,0.6337
88,0.63644,0.6473
89,0.63734,0.6449
90,0.63944,0.6525
91,0.6401,0.6489
92,0.64184,0.6511
93,0.64322,0.6506
94,0.6419,0.6524
95,0.64796,0.6532
96,0.64604,0.6538
97,0.64226,0.653
98,0.6435,0.654
99,0.64568,0.6524
