0,0.1,0.1
1,0.1,0.1
2,0.10108,0.1159
3,0.14024,0.1776
4,0.16446,0.1734
5,0.1753,0.1842
6,0.19092,0.2132
7,0.22978,0.2534
8,0.25468,0.2593
9,0.27032,0.2873
10,0.28148,0.2807
11,0.29102,0.3183
12,0.30768,0.2642
13,0.32274,0.2749
14,0.32752,0.3326
15,0.33236,0.3387
16,0.33878,0.3006
17,0.3406,0.3268
18,0.34232,0.2912
19,0.34158,0.3165
20,0.34516,0.3414
21,0.34642,0.3217
22,0.3494,0.336
23,0.348,0.3451
24,0.3491,0.3189
25,0.34986,0.3044
26,0.35102,0.3314
27,0.35198,0.3357
28,0.35228,0.3474
29,0.35378,0.2953
30,0.35218,0.341
31,0.35232,0.3382
32,0.35226,0.2803
33,0.35152,0.23
34,0.35512,0.3293
35,0.35546,0.311
36,0.35516,0.3251
37,0.35618,0.293
38,0.3558,0.3526
39,0.3549,0.3399
40,0.35624,0.3592
41,0.35868,0.3301
42,0.35746,0.3524
43,0.35964,0.3336
44,0.3573,0.3048
45,0.35786,0.3375
46,0.35978,0.3399
47,0.35866,0.327
48,0.36058,0.3582
49,0.3638,0.3667
50,0.362,0.349
51,0.36386,0.3556
52,0.36352,0.3262
53,0.36654,0.3334
54,0.36368,0.3178
55,0.36694,0.3452
56,0.36352,0.3768
57,0.36564,0.3197
58,0.36686,0.311
59,0.36804,0.3307
60,0.36804,0.3488
61,0.36796,0.3612
62,0.36796,0.376
63,0.36892,0.3288
64,0.37046,0.3751
65,0.3709,0.3603
66,0.37114,0.3636
67,0.37368,0.3137
68,0.37084,0.3522
69,0.37328,0.38
70,0.37454,0.3664
71,0.3754,0.3715
72,0.3768,0.3578
73,0.37658,0.3656
74,0.37556,0.3812
75,0.37682,0.3486
76,0.37768,0.3864
77,0.37904,0.3668
78,0.37888,0.3721
79,0.3802,0.373
80,0.38074,0.3584
81,0.38044,0.3812
82,0.38434,0.3931
83,0.38288,0.3839
84,0.38356,0.3864
85,0.38428,0.3843
86,0.38474,0.3905
87,0.38618,0.3658
88,0.38548,0.3889
89,0.38728,0.3877
90,0.3876,0.3874
91,0.38814,0.3973
92,0.38798,0.3946
93,0.38726,0.3988
94,0.39114,0.3933
95,0.3899,0.3932
96,0.3902,0.3951
97,0.39226,0.3981
98,0.3895,0.3987
99,0.39056,0.3954
