0,0.17032,0.2206
1,0.24804,0.2895
2,0.29584,0.319
3,0.33168,0.3428
4,0.36312,0.3555
5,0.39078,0.4095
6,0.42148,0.4413
7,0.45578,0.4414
8,0.48466,0.4624
9,0.50192,0.5062
10,0.51474,0.4531
11,0.52324,0.4239
12,0.53082,0.4972
13,0.5337,0.4181
14,0.54142,0.4656
15,0.54584,0.4721
16,0.55012,0.533
17,0.55412,0.4846
18,0.55278,0.5227
19,0.55664,0.5123
20,0.55578,0.5112
21,0.55736,0.5039
22,0.56088,0.5293
23,0.56472,0.5607
24,0.5643,0.5167
25,0.56452,0.5399
26,0.56588,0.4933
27,0.56562,0.4963
28,0.56452,0.5576
29,0.5689,0.5232
30,0.56782,0.5426
31,0.56932,0.5628
32,0.57194,0.5391
33,0.57352,0.5183
34,0.57092,0.5434
35,0.57172,0.5182
36,0.5722,0.5505
37,0.57488,0.5804
38,0.57898,0.5663
39,0.57374,0.5498
40,0.57866,0.5548
41,0.5787,0.5366
42,0.57582,0.5024
43,0.57962,0.5669
44,0.57988,0.5408
45,0.5821,0.5275
46,0.58212,0.5694
47,0.5841,0.5389
48,0.58404,0.5601
49,0.58564,0.5298
50,0.58446,0.5756
51,0.58464,0.586
52,0.58666,0.558
53,0.58896,0.5375
54,0.5894,0.5474
55,0.58842,0.5711
56,0.58868,0.5907
57,0.59116,0.584
58,0.59066,0.5972
59,0.59566,0.6035
60,0.59408,0.5762
61,0.5952,0.5563
62,0.59726,0.5835
63,0.60094,0.5459
64,0.5981,0.5428
65,0.59954,0.575
66,0.60112,0.5858
67,0.60042,0.6036
68,0.60378,0.5722
69,0.60296,0.6101
70,0.60718,0.5935
71,0.60796,0.5948
72,0.60558,0.5831
73,0.60832,0.6125
74,0.61216,0.6107
75,0.6117,0.6099
76,0.61186,0.6152
77,0.6154,0.6204
78,0.61608,0.6091
79,0.61858,0.59
80,0.61994,0.6104
81,0.61926,0.6235
82,0.61784,0.6166
83,0.62372,0.6202
84,0.62388,0.6326
85,0.62368,0.6244
86,0.62806,0.6308
87,0.62872,0.6365
88,0.63094,0.6382
89,0.63106,0.6385
90,0.6341,0.6387
91,0.63234,0.6443
92,0.63322,0.64
93,0.6358,0.6447
94,0.63664,0.6448
95,0.6367,0.6446
96,0.63782,0.6474
97,0.63692,0.6456
98,0.63662,0.6476
99,0.63806,0.646
